,학교명,년도,전형,과,모집인원,지원인원,경쟁률,평균점수
4995,성신여대,2020,정시,심리학과,11,52,4.73,NA
4996,성신여대,2020,정시,지리학과,10,41,4.1,NA
4997,성신여대,2020,정시,경제학과,14,88,6.29,NA
4998,성신여대,2020,정시,경영학과,19,107,5.94,NA
4999,성신여대,2020,정시,미디어커뮤니케이션학과,12,59,4.92,NA
5000,성신여대,2020,정시,법학과,13,58,4.46,NA
5001,성신여대,2020,정시,지식산업법학과,12,64,5.33,NA
5002,성신여대,2020,정시,수학과,8,35,4.38,NA
5003,성신여대,2020,정시,통계학과,8,33,4.13,NA
5004,성신여대,2020,정시,화학과,8,26,3.25,NA
5005,성신여대,2020,정시,서비스·디자인공학과,13,49,3.77,NA
5006,성신여대,2020,정시,융합보안공학과,14,55,3.93,NA
5007,성신여대,2020,정시,컴퓨터공학과,9,30,3.75,NA
5008,성신여대,2020,정시,정보시스템공학과,10,46,4.6,NA
5009,성신여대,2020,정시,청정융합에너지공학과,11,64,5.82,NA
5010,성신여대,2020,정시,바이오식품공학과,8,36,4.5,NA
5011,성신여대,2020,정시,바이오생명공학과,11,51,4.64,NA
5012,성신여대,2020,정시,간호학과(인문),12,61,5.08,NA
5013,성신여대,2020,정시,간호학과(자연),15,60,4,NA
5014,성신여대,2020,정시,글로벌의과학과,5,22,4.4,NA
5015,성신여대,2020,정시,식품영양학과,8,36,4.5,NA
5016,성신여대,2020,정시,사회복지학과,10,40,4,NA
5017,성신여대,2020,정시,스포츠레저학과,30,145,4.83,NA
5018,성신여대,2020,정시,운동재활복지학과,10,51,5.1,NA
5019,성신여대,2020,정시,글로벌비즈니스학과,8,76,9.5,NA
5020,성신여대,2020,정시,의류산업학과,12,76,6.33,NA
5021,성신여대,2020,정시,뷰티산업학과,8,61,7.63,NA
5022,성신여대,2020,정시,소비자생활문화산업학과,7,33,4.71,NA
5023,성신여대,2020,정시,교육학과,6,26,5.2,NA
5024,성신여대,2020,정시,사회교육과,5,27,5.4,NA
5025,성신여대,2020,정시,윤리교육과,6,25,4.17,NA
5026,성신여대,2020,정시,한문교육과,7,36,5.14,NA
5027,성신여대,2020,정시,유아교육과,9,43,5.38,NA
5028,서울여대,2015,학생부 교과(일반학생)전형[70%반영],국어국문학과,NA,NA,8.9,2.6
5029,서울여대,2015,학생부 교과(일반학생)전형[70%반영],영어영문학과,NA,NA,8.9,2.6
5030,서울여대,2015,학생부 교과(일반학생)전형[70%반영],불어불문학과,NA,NA,8.2,2.9
5031,서울여대,2015,학생부 교과(일반학생)전형[70%반영],독어독문학과,NA,NA,8.1,3.3
5032,서울여대,2015,학생부 교과(일반학생)전형[70%반영],중어중문학과,NA,NA,9,2.9
5033,서울여대,2015,학생부 교과(일반학생)전형[70%반영],일어일문학과,NA,NA,8.3,3.3
5034,서울여대,2015,학생부 교과(일반학생)전형[70%반영],사학과,NA,NA,6.9,2.6
5035,서울여대,2015,학생부 교과(일반학생)전형[70%반영],경제학과,NA,NA,5.4,2.9
5036,서울여대,2015,학생부 교과(일반학생)전형[70%반영],경영학과,NA,NA,5.9,2.8
5037,서울여대,2015,학생부 교과(일반학생)전형[70%반영],문헌정보학과,NA,NA,5.8,2.8
5038,서울여대,2015,학생부 교과(일반학생)전형[70%반영],사회복지학과,NA,NA,8.6,2.7
5039,서울여대,2015,학생부 교과(일반학생)전형[70%반영],아동학과,NA,NA,7.2,2.8
5040,서울여대,2015,학생부 교과(일반학생)전형[70%반영],행정학과,NA,NA,5.3,2.9
5041,서울여대,2015,학생부 교과(일반학생)전형[70%반영],언론영상학부,NA,NA,7.8,2.5
5042,서울여대,2015,학생부 교과(일반학생)전형[70%반영],교육심리학과,NA,NA,11,2
5043,서울여대,2015,학생부 교과(일반학생)전형[70%반영],자율전공학부(인문사회계열),NA,NA,6.2,2.9
5044,서울여대,2015,학생부 교과(일반학생)전형[70%반영],자율전공학부(자연계열),NA,NA,10.6,2.9
5045,서울여대,2015,학생부 교과(일반학생)전형[70%반영],수학과,NA,NA,10.1,2.9
5046,서울여대,2015,학생부 교과(일반학생)전형[70%반영],화학과,NA,NA,9.1,2.7
5047,서울여대,2015,학생부 교과(일반학생)전형[70%반영],의류학과,NA,NA,8.6,2.8
5048,서울여대,2015,학생부 교과(일반학생)전형[70%반영],원예생명조경학과,NA,NA,8,2.8
5049,서울여대,2015,학생부 교과(일반학생)전형[70%반영],생명환경공학과,NA,NA,10.7,2.5
5050,서울여대,2015,학생부 교과(일반학생)전형[70%반영],식품공학과,NA,NA,8.2,2.8
5051,서울여대,2015,학생부 교과(일반학생)전형[70%반영],식품영양학과,NA,NA,7.7,3
5052,서울여대,2015,학생부 교과(일반학생)전형[70%반영],컴퓨터학과,NA,NA,7.1,3.3
5053,서울여대,2015,학생부 교과(일반학생)전형[70%반영],정보보호학과,NA,NA,7.8,2.9
5054,서울여대,2015,학생부 교과(일반학생)전형[70%반영],멀티미디어학과,NA,NA,6.7,3.4
5055,서울여대,2015,학생부 교과(일반학생)전형[70%반영],콘텐츠디자인학과,NA,NA,6.6,3
5056,서울여대,2015,논술우수자 전형 [30%반영],국어국문학과,NA,NA,72.5,3.7
5057,서울여대,2015,논술우수자 전형 [30%반영],영어영문학과,NA,NA,72,4
5058,서울여대,2015,논술우수자 전형 [30%반영],불어불문학과,NA,NA,73.4,3.4
5059,서울여대,2015,논술우수자 전형 [30%반영],독어독문학과,NA,NA,75,3.7
5060,서울여대,2015,논술우수자 전형 [30%반영],중어중문학과,NA,NA,72.4,3.7
5061,서울여대,2015,논술우수자 전형 [30%반영],일어일문학과,NA,NA,72,3.6
5062,서울여대,2015,논술우수자 전형 [30%반영],사학과,NA,NA,72.4,3.4
5063,서울여대,2015,논술우수자 전형 [30%반영],경제학과,NA,NA,73.6,3.6
5064,서울여대,2015,논술우수자 전형 [30%반영],경영학과,NA,NA,82.2,3.4
5065,서울여대,2015,논술우수자 전형 [30%반영],문헌정보학과,NA,NA,73,3.8
5066,서울여대,2015,논술우수자 전형 [30%반영],사회복지학과,NA,NA,73.4,3.9
5067,서울여대,2015,논술우수자 전형 [30%반영],아동학과,NA,NA,75.7,3.7
5068,서울여대,2015,논술우수자 전형 [30%반영],행정학과,NA,NA,77.6,3.3
5069,서울여대,2015,논술우수자 전형 [30%반영],언론영상학부,NA,NA,106.2,3.5
5070,서울여대,2015,논술우수자 전형 [30%반영],교육심리학과,NA,NA,90.2,3.3
5071,서울여대,2015,논술우수자 전형 [30%반영],자율전공학부(인문사회계열),NA,NA,81,3.4
5072,서울여대,2015,논술우수자 전형 [30%반영],자율전공학부(자연계열),NA,NA,33.4,4
5073,서울여대,2015,논술우수자 전형 [30%반영],수학과,NA,NA,27.8,3.9
5074,서울여대,2015,논술우수자 전형 [30%반영],화학과,NA,NA,36.5,3.8
5075,서울여대,2015,논술우수자 전형 [30%반영],의류학과,NA,NA,31.8,4.3
5076,서울여대,2015,논술우수자 전형 [30%반영],원예생명조경학과,NA,NA,29,4.3
5077,서울여대,2015,논술우수자 전형 [30%반영],생명환경공학과,NA,NA,39.7,4.6
5078,서울여대,2015,논술우수자 전형 [30%반영],식품공학과,NA,NA,34.2,4.1
5079,서울여대,2015,논술우수자 전형 [30%반영],식품영양학과,NA,NA,32.2,4.2
5080,서울여대,2015,논술우수자 전형 [30%반영],컴퓨터학과,NA,NA,29.6,4
5081,서울여대,2015,논술우수자 전형 [30%반영],정보보호학과,NA,NA,33,4
5082,서울여대,2015,논술우수자 전형 [30%반영],멀티미디어학과,NA,NA,31,4.3
5083,서울여대,2015,논술우수자 전형 [30%반영],콘텐츠디자인학과,NA,NA,31.6,4.6
5084,서울여대,2015,정시(가군),경영학과,42,241,5.74,86.5
5085,서울여대,2015,정시(가군),의류학과,20,177,8.85,88.6
5086,서울여대,2015,정시(가군),컴퓨터학과,16,166,10.38,85.8
5087,서울여대,2015,정시(가군),콘텐츠디자인학과,16,148,9.25,88.1
5088,서울여대,2015,정시(가군),정보보호학과,17,171,10.06,88.5
5089,서울여대,2015,정시(가군),소프트웨어융합학과,18,181,10.06,88
5090,서울여대,2015,정시(나군),국어국문학과,23,136,5.91,85.6
5091,서울여대,2015,정시(나군),영어영문학과,23,118,5.13,85.8
5092,서울여대,2015,정시(나군),불어불문학과,14,96,6.86,85.9
5093,서울여대,2015,정시(나군),독어독문학과,15,104,6.93,84.8
5094,서울여대,2015,정시(나군),중어중문학과,16,81,5.06,85.2
5095,서울여대,2015,정시(나군),일어일문학과,21,117,5.57,85.2
5096,서울여대,2015,정시(나군),사학과,15,79,5.27,84.6
5097,서울여대,2015,정시(나군),기독교학과,6,52,8.67,82.8
5098,서울여대,2015,정시(나군),경제학과,24,116,4.83,83.9
5099,서울여대,2015,정시(나군),문헌정보학과,17,86,5.06,85.3
5100,서울여대,2015,정시(나군),사회복지학과,23,105,4.57,85.5
5101,서울여대,2015,정시(나군),아동학과,32,177,5.53,85.4
5102,서울여대,2015,정시(나군),행정학과,24,124,5.17,83
5103,서울여대,2015,정시(나군),언론영상학부,36,162,4.5,87.9
5104,서울여대,2015,정시(나군),교육심리학과,13,73,5.62,88.3
5105,서울여대,2015,정시(나군),체육학과(수능  80%),26,115,4.42,NA
5106,서울여대,2015,정시(나군),현대미술전공(수능  40%),19,159,8.37,NA
5107,서울여대,2015,정시(나군),공예전공(수능  40%),20,203,10.15,NA
5108,서울여대,2015,정시(다군),수학과,14,127,9.07,86.6
5109,서울여대,2015,정시(다군),화학과,21,201,9.57,85.5
5110,서울여대,2015,정시(다군),생명환경공학과,21,210,10,85.4
5111,서울여대,2015,정시(다군),원예생명조경학과,24,269,11.21,86.3
5112,서울여대,2015,정시(다군),식품공학과,23,212,9.22,85.8
5113,서울여대,2015,정시(다군),식품영양학과,21,201,9.57,87.7
5114,서울여대,2015,정시(다군),자율전공학부(인문사회계열),38,232,6.11,86.3
5115,서울여대,2015,정시(다군),자율전공학부(자연계열),15,143,9.53,88.1
5116,서울여대,2015,정시(다군),산업디자인학과(수능  50%),20,125,6.25,NA
5117,서울여대,2015,정시(다군),시각디자인전공(수능  50%),26,175,6.73,NA
5118,서울여대,2016,학생부 교과(일반학생)전형[70%반영],국어국문학과,NA,NA,7.8,2.7
5119,서울여대,2016,학생부 교과(일반학생)전형[70%반영],영어영문학과,NA,NA,10.8,2.4
5120,서울여대,2016,학생부 교과(일반학생)전형[70%반영],불어불문학과,NA,NA,8.1,2.9
5121,서울여대,2016,학생부 교과(일반학생)전형[70%반영],독어독문학과,NA,NA,9.2,2.9
5122,서울여대,2016,학생부 교과(일반학생)전형[70%반영],중어중문학과,NA,NA,9.8,2.9
5123,서울여대,2016,학생부 교과(일반학생)전형[70%반영],일어일문학과,NA,NA,9.3,2.9
5124,서울여대,2016,학생부 교과(일반학생)전형[70%반영],사학과,NA,NA,10.7,2.6
5125,서울여대,2016,학생부 교과(일반학생)전형[70%반영],경제학과,NA,NA,5.8,2.8
5126,서울여대,2016,학생부 교과(일반학생)전형[70%반영],문헌정보학과,NA,NA,7.3,2.6
5127,서울여대,2016,학생부 교과(일반학생)전형[70%반영],사회복지학과,NA,NA,8.8,2.7
5128,서울여대,2016,학생부 교과(일반학생)전형[70%반영],아동학과,NA,NA,9.2,2.9
5129,서울여대,2016,학생부 교과(일반학생)전형[70%반영],행정학과,NA,NA,8.1,2.8
5130,서울여대,2016,학생부 교과(일반학생)전형[70%반영],언론영상학부,NA,NA,9.1,2.6
5131,서울여대,2016,학생부 교과(일반학생)전형[70%반영],교육심리학과,NA,NA,10.7,2.1
5132,서울여대,2016,학생부 교과(일반학생)전형[70%반영],수학과,NA,NA,7.1,2.9
5133,서울여대,2016,학생부 교과(일반학생)전형[70%반영],화학·생명환경과학부,NA,NA,9.4,2.7
5134,서울여대,2016,학생부 교과(일반학생)전형[70%반영],원예생명조경학과,NA,NA,4.3,3.6
5135,서울여대,2016,학생부 교과(일반학생)전형[70%반영],식품응용시스템학부,NA,NA,5.8,3
5136,서울여대,2016,학생부 교과(일반학생)전형[70%반영],경영학과,NA,NA,7.2,2.6
5137,서울여대,2016,학생부 교과(일반학생)전형[70%반영],의류학과,NA,NA,7.8,2.5
5138,서울여대,2016,학생부 교과(일반학생)전형[70%반영],디지털미디어학과,NA,NA,7.8,3
5139,서울여대,2016,학생부 교과(일반학생)전형[70%반영],정보보호학과,NA,NA,5.8,3.1
5140,서울여대,2016,학생부 교과(일반학생)전형[70%반영],소프트웨어융합학과,NA,NA,6,3.3
5141,서울여대,2016,학생부 교과(일반학생)전형[70%반영],자율전공학부(인문사회계열),NA,NA,9.2,2.7
5142,서울여대,2016,학생부 교과(일반학생)전형[70%반영],자율전공학부(자연계열),NA,NA,6,2.9
5143,서울여대,2016,논술우수자 전형 [30%반영],국어국문학과,NA,NA,63.8,4.1
5144,서울여대,2016,논술우수자 전형 [30%반영],영어영문학과,NA,NA,63.8,4.2
5145,서울여대,2016,논술우수자 전형 [30%반영],불어불문학과,NA,NA,60.6,4.2
5146,서울여대,2016,논술우수자 전형 [30%반영],독어독문학과,NA,NA,62.2,4.3
5147,서울여대,2016,논술우수자 전형 [30%반영],중어중문학과,NA,NA,63.4,3.9
5148,서울여대,2016,논술우수자 전형 [30%반영],일어일문학과,NA,NA,60.2,4.2
5149,서울여대,2016,논술우수자 전형 [30%반영],사학과,NA,NA,55.2,4.2
5150,서울여대,2016,논술우수자 전형 [30%반영],경제학과,NA,NA,68,4
5151,서울여대,2016,논술우수자 전형 [30%반영],문헌정보학과,NA,NA,69.2,4.1
5152,서울여대,2016,논술우수자 전형 [30%반영],사회복지학과,NA,NA,65.6,4.3
5153,서울여대,2016,논술우수자 전형 [30%반영],아동학과,NA,NA,74.3,4
5154,서울여대,2016,논술우수자 전형 [30%반영],행정학과,NA,NA,70.8,3.4
5155,서울여대,2016,논술우수자 전형 [30%반영],언론영상학부,NA,NA,106.6,3.6
5156,서울여대,2016,논술우수자 전형 [30%반영],교육심리학과,NA,NA,87.6,3.8
5157,서울여대,2016,논술우수자 전형 [30%반영],수학과,NA,NA,24.3,3.8
5158,서울여대,2016,논술우수자 전형 [30%반영],화학·생명환경과학부,NA,NA,45.5,4.2
5159,서울여대,2016,논술우수자 전형 [30%반영],원예생명조경학과,NA,NA,27.2,4.3
5160,서울여대,2016,논술우수자 전형 [30%반영],식품응용시스템학부,NA,NA,35.6,4
5161,서울여대,2016,논술우수자 전형 [30%반영],경영학과,NA,NA,72,3.8
5162,서울여대,2016,논술우수자 전형 [30%반영],의류학과,NA,NA,28.7,4.7
5163,서울여대,2016,논술우수자 전형 [30%반영],디지털미디어학과,NA,NA,35.2,4.4
5164,서울여대,2016,논술우수자 전형 [30%반영],정보보호학과,NA,NA,34.6,4.3
5165,서울여대,2016,논술우수자 전형 [30%반영],소프트웨어융합학과,NA,NA,30.4,4.3
5166,서울여대,2016,논술우수자 전형 [30%반영],자율전공학부(인문사회계열),NA,NA,68,4.1
5167,서울여대,2016,논술우수자 전형 [30%반영],자율전공학부(자연계열),NA,NA,31.2,4.1
5168,서울여대,2016,정시(가군),경영학과,NA,NA,7.68,86.5
5169,서울여대,2016,정시(가군),패션산업학과,NA,NA,6.29,85.8
5170,서울여대,2016,정시(가군),디지털미디어학과,NA,NA,6.43,85.7
5171,서울여대,2016,정시(가군),정보보호학과,NA,NA,5.73,87
5172,서울여대,2016,정시(가군),소프트웨어융합학과,NA,NA,5.18,84.4
5173,서울여대,2016,정시(가군),일어일문학과,NA,NA,4.81,85.1
5174,서울여대,2016,정시(가군),사회복지학과,NA,NA,5.77,85
5175,서울여대,2016,정시(가군),아동학과,NA,NA,4.72,84.8
5176,서울여대,2016,정시(가군),언론영상학부,NA,NA,4.76,88.9
5177,서울여대,2016,정시(가군),교육심리학과,NA,NA,5,89.4
5178,서울여대,2016,정시(가군),식품응용시스템학부,NA,NA,9.2,87.5
5179,서울여대,2016,정시(가군),공예전공,NA,NA,8.67,79.6
5180,서울여대,2016,정시(가군),시각디자인전공,NA,NA,7.04,86.9
5181,서울여대,2016,정시(가군),산업디자인학과,NA,NA,6.25,86.3
5182,서울여대,2016,정시(나군),체육학과,NA,NA,3.26,73
5183,서울여대,2016,정시(나군),현대미술전공,NA,NA,4,78.2
5184,서울여대,2016,정시(다군),국어국문학과,NA,NA,6.86,85.8
5185,서울여대,2016,정시(다군),영어영문학과,NA,NA,5.3,87
5186,서울여대,2016,정시(다군),불어불문학과,NA,NA,4.62,85.6
5187,서울여대,2016,정시(다군),독어독문학과,NA,NA,5,85.3
5188,서울여대,2016,정시(다군),중어중문학과,NA,NA,4.67,86.5
5189,서울여대,2016,정시(다군),사학과,NA,NA,5.15,85.2
5190,서울여대,2016,정시(다군),기독교학과,NA,NA,6.17,83.4
5191,서울여대,2016,정시(다군),경제학과,NA,NA,5.5,86.3
5192,서울여대,2016,정시(다군),문헌정보학과,NA,NA,4.8,84.8
5193,서울여대,2016,정시(다군),행정학과,NA,NA,8,86.2
5194,서울여대,2016,정시(다군),수학과,NA,NA,8.83,85.9
5195,서울여대,2016,정시(다군),화학·생명환경과학부,NA,NA,8.89,86.7
5196,서울여대,2016,정시(다군),원예생명조경학과,NA,NA,7.92,85.9
5197,서울여대,2016,정시(다군),자율전공학부(인문사회계열),NA,NA,20.58,90.2
5198,서울여대,2016,정시(다군),자율전공학부(자연계열),NA,NA,9.2,90.1
5199,서울여대,2017,학생부 종합 전형,국어국문학과,10,194,19.4,NA
5200,서울여대,2017,학생부 종합 전형,영어영문학과,10,163,16.3,NA
5201,서울여대,2017,학생부 종합 전형,불어불문학과,7,59,8.4,NA
5202,서울여대,2017,학생부 종합 전형,독어독문학과,8,66,8.3,NA
5203,서울여대,2017,학생부 종합 전형,중어중문학과,8,128,16,NA
5204,서울여대,2017,학생부 종합 전형,일어일문학과,10,110,11,NA
5205,서울여대,2017,학생부 종합 전형,사학과,7,122,17.4,NA
5206,서울여대,2017,학생부 종합 전형,경제학과,10,75,7.5,NA
5207,서울여대,2017,학생부 종합 전형,문헌정보학과,8,80,10,NA
5208,서울여대,2017,학생부 종합 전형,사회복지학과,10,210,21,NA
5209,서울여대,2017,학생부 종합 전형,아동학과,16,272,17,NA
5210,서울여대,2017,학생부 종합 전형,행정학과,10,103,10.3,NA
5211,서울여대,2017,학생부 종합 전형,언론영상학부,20,451,22.6,NA
5212,서울여대,2017,학생부 종합 전형,교육심리학과,7,152,21.7,NA
5213,서울여대,2017,학생부 종합 전형,수학과,6,53,8.8,NA
5214,서울여대,2017,학생부 종합 전형,화학·생명환경과학부,18,265,14.7,NA
5215,서울여대,2017,학생부 종합 전형,원예생명조경학과,16,123,7.7,NA
5216,서울여대,2017,학생부 종합 전형,식품응용시스템학부,20,179,9,NA
5217,서울여대,2017,학생부 종합 전형,경영학과,20,206,10.3,NA
5218,서울여대,2017,학생부 종합 전형,패션산업학과,8,114,14.3,NA
5219,서울여대,2017,학생부 종합 전형,디지털미디어학과,16,127,7.9,NA
5220,서울여대,2017,학생부 종합 전형,정보보호학과,16,112,7,NA
5221,서울여대,2017,학생부 종합 전형,소프트웨어융합학과,10,84,8.4,NA
5222,서울여대,2017,학생부 종합 전형,산업디자인학과,8,146,18.3,NA
5223,서울여대,2017,학생부 종합 전형,현대미술전공,4,49,12.3,NA
5224,서울여대,2017,학생부 종합 전형,자율전공학부(인문사회계열),18,168,9.3,NA
5225,서울여대,2017,학생부 종합 전형,자율전공학부(자연계열),6,54,9,NA
5226,서울여대,2017,학생부 종합 전형 (기독교지도자 전형),기독교학과,NA,NA,5.9,NA
5227,서울여대,2017,학생부 종합 전형 (기독교지도자 전형),정보보호학과,NA,NA,7,NA
5228,서울여대,2017,학생부 교과(일반학생)전형[70%반영],국어국문학과,13,102,7.85,NA
5229,서울여대,2017,학생부 교과(일반학생)전형[70%반영],영어영문학과,13,77,5.92,NA
5230,서울여대,2017,학생부 교과(일반학생)전형[70%반영],불어불문학과,5,26,5.2,NA
5231,서울여대,2017,학생부 교과(일반학생)전형[70%반영],독어독문학과,6,38,6.33,NA
5232,서울여대,2017,학생부 교과(일반학생)전형[70%반영],중어중문학과,6,52,8.67,NA
5233,서울여대,2017,학생부 교과(일반학생)전형[70%반영],일어일문학과,13,67,5.15,NA
5234,서울여대,2017,학생부 교과(일반학생)전형[70%반영],사학과,4,33,8.25,NA
5235,서울여대,2017,학생부 교과(일반학생)전형[70%반영],경제학과,14,55,3.93,NA
5236,서울여대,2017,학생부 교과(일반학생)전형[70%반영],문헌정보학과,6,32,5.33,NA
5237,서울여대,2017,학생부 교과(일반학생)전형[70%반영],사회복지학과,12,98,8.17,NA
5238,서울여대,2017,학생부 교과(일반학생)전형[70%반영],아동학과,15,142,9.47,NA
5239,서울여대,2017,학생부 교과(일반학생)전형[70%반영],행정학과,13,86,6.62,NA
5240,서울여대,2017,학생부 교과(일반학생)전형[70%반영],언론영상학부,20,192,9.6,NA
5241,서울여대,2017,학생부 교과(일반학생)전형[70%반영],교육심리학과,5,56,11.2,NA
5242,서울여대,2017,학생부 교과(일반학생)전형[70%반영],수학과,5,39,7.8,NA
5243,서울여대,2017,학생부 교과(일반학생)전형[70%반영],화학·생명환경과학부,21,177,8.43,NA
5244,서울여대,2017,학생부 교과(일반학생)전형[70%반영],원예생명조경학과,11,89,8.09,NA
5245,서울여대,2017,학생부 교과(일반학생)전형[70%반영],식품응용시스템학부,22,129,5.86,NA
5246,서울여대,2017,학생부 교과(일반학생)전형[70%반영],경영학과,23,113,4.91,NA
5247,서울여대,2017,학생부 교과(일반학생)전형[70%반영],패션산업학과,6,36,6,NA
5248,서울여대,2017,학생부 교과(일반학생)전형[70%반영],디지털미디어학과,12,75,6.25,NA
5249,서울여대,2017,학생부 교과(일반학생)전형[70%반영],정보보호학과,10,67,6.7,NA
5250,서울여대,2017,학생부 교과(일반학생)전형[70%반영],소프트웨어융합학과,6,43,7.17,NA
5251,서울여대,2017,학생부 교과(일반학생)전형[70%반영],자율전공학부(인문사회계열),18,82,4.56,NA
5252,서울여대,2017,학생부 교과(일반학생)전형[70%반영],자율전공학부(자연계열),5,33,6.6,NA
5253,서울여대,2017,논술우수자 전형 [30%반영],국어국문학과,6,273,45.5,NA
5254,서울여대,2017,논술우수자 전형 [30%반영],영어영문학과,6,258,43,NA
5255,서울여대,2017,논술우수자 전형 [30%반영],불어불문학과,5,237,47.4,NA
5256,서울여대,2017,논술우수자 전형 [30%반영],독어독문학과,5,209,41.8,NA
5257,서울여대,2017,논술우수자 전형 [30%반영],중어중문학과,5,235,47,NA
5258,서울여대,2017,논술우수자 전형 [30%반영],일어일문학과,5,204,40.8,NA
5259,서울여대,2017,논술우수자 전형 [30%반영],사학과,5,210,42,NA
5260,서울여대,2017,논술우수자 전형 [30%반영],경제학과,5,306,61.2,NA
5261,서울여대,2017,논술우수자 전형 [30%반영],문헌정보학과,5,292,58.4,NA
5262,서울여대,2017,논술우수자 전형 [30%반영],사회복지학과,5,300,60,NA
5263,서울여대,2017,논술우수자 전형 [30%반영],아동학과,6,370,61.67,NA
5264,서울여대,2017,논술우수자 전형 [30%반영],행정학과,5,332,66.4,NA
5265,서울여대,2017,논술우수자 전형 [30%반영],언론영상학부,5,469,93.8,NA
5266,서울여대,2017,논술우수자 전형 [30%반영],교육심리학과,5,369,73.8,NA
5267,서울여대,2017,논술우수자 전형 [30%반영],수학과,6,148,24.67,NA
5268,서울여대,2017,논술우수자 전형 [30%반영],화학·생명환경과학부,11,541,49.18,NA
5269,서울여대,2017,논술우수자 전형 [30%반영],원예생명조경학과,6,153,25.5,NA
5270,서울여대,2017,논술우수자 전형 [30%반영],식품응용시스템학부,12,388,32.33,NA
5271,서울여대,2017,논술우수자 전형 [30%반영],경영학과,6,401,66.83,NA
5272,서울여대,2017,논술우수자 전형 [30%반영],패션산업학과,6,163,27.17,NA
5273,서울여대,2017,논술우수자 전형 [30%반영],디지털미디어학과,10,333,33.3,NA
5274,서울여대,2017,논술우수자 전형 [30%반영],정보보호학과,5,182,36.4,NA
5275,서울여대,2017,논술우수자 전형 [30%반영],소프트웨어융합학과,5,167,33.4,NA
5276,서울여대,2017,논술우수자 전형 [30%반영],자율전공학부(인문사회계열),5,286,57.2,NA
5277,서울여대,2017,논술우수자 전형 [30%반영],자율전공학부(자연계열),5,158,31.6,NA
5278,서울여대,2017,정시(가군),일어일문학과,21,NA,8.52,85.3
5279,서울여대,2017,정시(가군),경영학과,44,NA,6,86.1
5280,서울여대,2017,정시(가군),사회복지학과,21,NA,7.16,84.9
5281,서울여대,2017,정시(가군),아동학과,31,NA,5.35,85.6
5282,서울여대,2017,정시(가군),언론영상학부,35,NA,5.77,89
5283,서울여대,2017,정시(가군),교육심리학과,13,NA,7.07,89
5284,서울여대,2017,정시(가군),패션산업학과,19,NA,6.72,86
5285,서울여대,2017,정시(가군),식품응용시스템학부,44,NA,6.11,87.1
5286,서울여대,2017,정시(가군),디지털미디어학과,31,NA,7.35,86.8
5287,서울여대,2017,정시(가군),정보보호학과,20,NA,5.9,87.2
5288,서울여대,2017,정시(가군),소프트웨어융합학과,17,NA,5.94,84.8
5289,서울여대,2017,정시(가군),산업디자인학과,20,NA,5.1,87
5290,서울여대,2017,정시(가군),공예전공,20,NA,13.75,77.3
5291,서울여대,2017,정시(가군),시각디자인전공,24,NA,5.38,86.7
5292,서울여대,2017,정시(나군),자율전공학부(인문사회계열),43,NA,6.42,86.6
5293,서울여대,2017,정시(나군),자율전공학부(자연계열),14,NA,8.07,89.8
5294,서울여대,2017,정시(나군),체육학과,18,NA,5.56,75.7
5295,서울여대,2017,정시(나군),현대미술전공,17,NA,4.47,80.8
5296,서울여대,2017,정시(다군),국어국문학과,23,NA,7.52,87.2
5297,서울여대,2017,정시(다군),영어영문학과,25,NA,6.42,87.1
5298,서울여대,2017,정시(다군),불어불문학과,13,NA,6.38,84.8
5299,서울여대,2017,정시(다군),독어독문학과,16,NA,7.5,85.4
5300,서울여대,2017,정시(다군),중어중문학과,16,NA,6.27,82.4
5301,서울여대,2017,정시(다군),사학과,14,NA,8.43,85.9
5302,서울여대,2017,정시(다군),기독교학과,6,NA,7.33,84.3
5303,서울여대,2017,정시(다군),경제학과,24,NA,7.38,85.7
5304,서울여대,2017,정시(다군),문헌정보학과,16,NA,7.44,85.9
5305,서울여대,2017,정시(다군),행정학과,26,NA,6.27,86.6
5306,서울여대,2017,정시(다군),수학과,14,NA,6.36,86.3
5307,서울여대,2017,정시(다군),화학·생명환경과학부,38,NA,8.34,86.4
5308,서울여대,2017,정시(다군),원예생명조경학과,25,NA,7.4,85.7
5309,서울여대,2018,학생부 종합 전형 (바롬인재 전형),국어국문학과,7,163,23.3,3.4
5310,서울여대,2018,학생부 종합 전형 (바롬인재 전형),영어영문학과,7,150,21.4,3.5
5311,서울여대,2018,학생부 종합 전형 (바롬인재 전형),불어불문학과,5,77,15.4,3.8
5312,서울여대,2018,학생부 종합 전형 (바롬인재 전형),독어독문학과,6,70,11.7,3.7
5313,서울여대,2018,학생부 종합 전형 (바롬인재 전형),중어중문학과,6,158,26.3,4.3
5314,서울여대,2018,학생부 종합 전형 (바롬인재 전형),일어일문학과,7,130,18.6,4.1
5315,서울여대,2018,학생부 종합 전형 (바롬인재 전형),사학과,5,99,19.8,3.5
5316,서울여대,2018,학생부 종합 전형 (바롬인재 전형),경제학과,6,59,9.8,3.3
5317,서울여대,2018,학생부 종합 전형 (바롬인재 전형),문헌정보학과,5,99,19.8,3.2
5318,서울여대,2018,학생부 종합 전형 (바롬인재 전형),사회복지학과,6,183,30.5,3.3
5319,서울여대,2018,학생부 종합 전형 (바롬인재 전형),아동학과,10,190,19,3.2
5320,서울여대,2018,학생부 종합 전형 (바롬인재 전형),행정학과,6,67,11.2,3.1
